5622, -85.88, -28.53, 11.10, 0.00, -0.59
5653, -86.10, 8.98, 10.79, 0.00, -0.35
5691, -86.24, -24.69, 10.79, -0.04, -0.39
5722, -86.39, 9.72, 11.02, 0.12, -0.35
5752, -86.27, 41.19, 10.90, 0.04, -0.67
5783, -86.44, 3.17, 10.83, -0.04, -0.39
5814, -86.58, -26.50, 10.75, -0.12, -0.35
5844, -86.64, 9.83, 10.90, 0.04, -0.43
5874, -86.74, -20.12, 10.79, -0.16, -0.39
5905, -87.17, 11.23, 10.98, 0.04, -0.08
5936, -87.49, 34.34, 11.06, 0.12, -0.12
5966, -87.54, 61.04, 10.83, 0.04, -0.43
5997, -87.88, 64.83, 10.90, 0.12, 0.04
6028, -88.13, 59.81, 11.14, 0.08, 0.16
6204, -89.46, 8.01, 10.59, -0.08, -0.12
6420, -89.54, -58.62, 11.02, -0.04, -0.67
6447, -88.95, -92.29, 10.90, -0.08, -0.55
6473, -88.51, -113.96, 10.94, -0.08, -0.63
6500, -88.36, -52.27, 11.02, 0.00, -0.51
6526, -88.49, -7.66, 11.06, 0.04, -0.27
6553, -88.57, -37.15, 10.87, -0.08, -0.27
6581, -88.37, -59.33, 10.63, -0.24, -0.51
6607, -88.08, -79.10, 10.87, -0.20, -0.67
6634, -87.75, -97.93, 10.90, -0.04, -0.78
6664, -87.96, -50.88, 10.83, 0.00, -0.27
6690, -87.60, -71.66, 10.83, -0.20, -0.82
6723, -87.50, -29.02, 11.06, 0.04, -0.59
6753, -87.33, -54.61, 11.02, -0.08, -0.67
6784, -86.86, -77.24, 10.87, -0.04, -1.02
6810, -86.23, -94.47, 10.67, -0.24, -1.22
6837, -85.99, -108.19, 10.67, -0.24, -0.86
6863, -85.62, -121.28, 10.90, -0.12, -1.06
6890, -85.53, -72.68, 11.10, 0.04, -0.82
6917, -85.40, -90.46, 10.94, -0.12, -0.86
6943, -85.36, -106.39, 10.94, -0.04, -0.78
6971, -85.53, -59.80, 10.94, 0.00, -0.55
6996, -85.38, -77.27, 10.79, -0.27, -0.78
7024, -85.20, -93.73, 10.79, -0.16, -0.86
7058, -85.22, -49.42, 11.06, 0.12, -0.63
7085, -85.30, -10.02, 11.02, 0.00, -0.63
7111, -85.52, 20.61, 11.14, 0.12, -0.43
7138, -85.73, 47.42, 11.10, 0.08, -0.43
7165, -85.88, 12.51, 11.02, -0.08, -0.43
7192, -86.23, 42.01, 10.98, 0.00, -0.24
